389	2.14	409	3.49	7321	378	32.17	406	27.80	1719	383	33.36	449	49.10	7228	382	30.50	416	28.21	1764	377	30.91	461	50.44
394	1.66	421	4.19	7479	383	34.37	427	32.95	1807	390	35.13	430	52.60	7187	383	34.68	412	26.87	1842	387	36.20	447	49.84
402	2.69	412	3.61	6785	393	40.23	428	24.16	1742	394	37.91	437	53.05	7453	393	34.28	433	29.14	1833	391	32.02	451	45.35
404	2.11	426	2.99	7731	405	34.29	437	27.93	1775	406	35.13	447	52.05	6794	407	28.04	419	26.61	1764	410	29.04	456	52.49
406	2.28	433	5.44	7234	407	31.80	439	28.07	1746	425	31.98	447	51.60	6923	423	29.75	435	24.89	1901	420	23.06	458	48.12
421	2.75	423	3.30	7674	416	36.95	435	29.69	1839	416	33.01	456	52.92	7238	416	30.47	424	27.00	1732	424	45.44	465	52.39
419	2.92	427	4.48	7918	425	37.96	426	31.31	1465	412	43.73	457	51.29	7140	404	33.10	420	27.99	1759	400	40.38	452	52.98
402	2.89	442	3.13	7449	394	32.07	439	28.89	1771	399	37.61	455	50.74	7089	393	32.16	442	31.14	1483	388	31.33	469	52.33
435	2.39	432	3.87	7175	434	35.81	437	33.22	1906	434	28.49	471	52.92	6623	435	28.92	442	27.83	1852	418	26.22	467	52.96
411	2.47	430	3.99	7092	427	30.44	439	28.50	1843	434	31.34	475	51.66	7602	433	30.11	446	30.72	1716	433	26.43	464	47.86
435	2.43	443	3.17	7910	414	34.98	444	28.67	1758	402	35.09	461	52.13	6548	410	29.69	433	27.31	1542	408	31.99	468	50.14
421	2.44	447	4.37	7565	424	33.16	432	32.73	1532	430	28.64	458	52.31	6922	435	29.20	437	25.43	1810	438	32.88	468	49.95
438	2.12	450	5.38	7193	437	33.80	439	30.84	1506	428	34.46	480	50.92	7342	430	34.83	442	27.77	1631	433	35.17	463	48.43
423	2.62	440	4.44	8038	431	37.38	443	31.12	1628	435	33.89	456	47.17	7388	430	30.19	450	28.04	1675	428	38.41	461	51.78
431	2.71	448	4.69	6731	425	31.18	446	26.33	1782	440	33.73	465	51.48	7101	430	35.29	444	24.35	1667	414	36.28	464	50.78
414	2.38	433	3.78	7611	423	34.88	441	28.22	1935	411	36.37	456	49.96	6917	421	31.85	440	25.20	1858	424	34.04	467	48.68
439	2.57	437	4.88	6890	427	30.50	428	29.04	1744	417	38.96	451	50.32	7916	427	27.51	440	27.99	1956	428	29.13	463	52.16
394	2.03	442	4.90	7077	426	34.34	449	32.22	1835	423	29.38	469	46.31	6760	425	29.77	447	25.06	1704	423	35.66	468	52.65
413	2.58	451	4.24	7592	427	34.00	440	29.17	1580	433	33.05	458	46.75	7354	428	41.62	435	29.26	1914	433	34.14	470	51.72
429	2.19	435	3.10	7922	431	36.68	439	28.61	1630	428	34.82	454	51.12	6957	424	31.97	439	26.34	1825	411	26.73	465	51.49
409	2.66	441	4.25	6924	419	33.10	446	30.17	1760	418	33.80	472	52.18	7315	419	33.20	450	27.33	1645	415	33.94	459	52.65
418	2.29	451	2.85	7469	415	34.99	450	27.41	1746	420	37.69	451	51.35	7017	412	28.33	447	25.90	1679	417	33.19	467	49.93
418	2.68	435	4.29	7077	426	36.15	451	32.35	1921	438	32.82	462	48.10	7612	430	31.68	450	29.24	1795	428	33.11	458	51.94
440	2.54	449	3.17	7523	423	33.76	448	27.80	1755	419	32.47	460	50.50	7214	427	30.62	450	31.15	1763	423	30.85	473	51.15
432	2.52	440	3.48	7138	435	30.74	444	31.70	1798	436	35.51	463	51.17	7161	434	30.49	437	30.36	1844	437	31.69	465	48.59
433	2.39	449	3.17	7577	431	32.69	449	32.53	1852	437	30.35	461	52.92	7454	429	34.69	439	34.11	1798	428	33.47	458	51.30
423	2.07	450	2.77	7215	432	34.28	452	29.17	1707	436	35.30	463	52.07	7256	430	30.05	437	27.74	1770	439	33.20	465	51.68
428	2.03	449	3.08	7464	429	34.46	439	29.52	1633	426	30.54	442	49.93	7124	428	31.81	423	24.63	1700	425	35.02	458	49.29
420	1.97	451	4.98	7633	430	36.72	451	28.36	1560	430	27.09	457	50.33	7229	431	34.23	447	26.63	1860	434	28.82	462	49.39
429	2.53	443	3.51	7301	422	33.88	452	28.05	1945	423	29.18	458	52.97	6909	419	31.86	447	27.46	1732	420	31.11	458	50.51
