324	4.36	339	4.93	5686	316	25.75	340	18.68	1229	320	33.70	336	16.51	6658	317	30.75	333	22.21	1345	321	34.66	334	18.67
330	4.30	341	4.73	6031	326	28.46	336	20.41	1484	323	39.87	336	18.55	6100	328	29.40	342	20.05	1310	329	36.91	340	18.49
324	4.14	338	4.73	7889	315	31.67	339	24.13	1777	319	45.30	339	20.59	7841	321	34.11	333	26.94	1555	318	44.39	339	21.18
316	4.67	341	4.53	8132	312	38.64	336	28.62	2039	315	57.45	342	22.33	7433	314	29.55	341	24.39	1892	308	54.37	339	24.74
323	4.22	342	4.90	8068	317	34.48	337	23.05	1859	321	52.43	339	23.53	7405	316	30.41	339	22.42	1612	319	37.91	339	20.13
327	4.46	343	5.29	7741	322	30.62	337	25.48	1739	324	50.06	343	23.08	7221	324	29.39	343	23.98	1726	328	50.89	335	26.21
331	3.96	341	5.35	8272	326	36.49	343	27.03	1780	327	50.53	341	22.56	8798	328	33.44	341	29.23	1853	331	50.67	340	24.45
333	4.32	341	4.54	7095	330	29.49	335	23.56	1702	325	46.59	342	18.99	7080	327	31.69	341	22.81	1658	326	44.50	343	21.42
319	4.35	341	4.74	7573	318	31.89	343	25.15	1624	317	44.10	343	20.99	7883	312	33.30	345	29.44	1498	312	41.46	339	20.21
329	4.22	339	5.02	7315	323	28.44	336	21.35	2004	321	53.88	341	22.22	8370	320	36.07	339	29.64	1399	321	37.71	340	20.69
326	4.18	343	5.11	7540	322	30.40	340	23.07	1799	325	44.89	339	20.21	6748	327	29.21	340	23.96	1644	328	49.23	348	23.19
328	4.59	337	3.86	7846	325	33.60	337	25.85	1816	327	48.80	340	21.31	7955	324	33.80	336	26.86	1837	324	48.37	342	24.14
328	4.68	342	5.01	7666	320	33.48	341	25.04	2073	328	60.37	342	27.54	7483	323	30.95	341	23.48	1735	322	31.53	346	17.42
321	4.34	340	5.09	7973	318	31.34	344	24.79	1946	325	56.18	344	23.85	7273	322	29.64	340	25.65	1982	325	56.35	340	24.94
333	4.95	342	4.83	8333	322	36.63	345	27.03	1764	324	53.77	341	23.31	6965	323	29.39	344	24.03	1613	329	44.72	343	20.76
329	4.50	344	4.68	7372	322	32.50	339	24.34	1795	317	37.90	343	19.69	6337	318	26.56	342	21.81	1729	314	43.35	341	22.44
328	4.45	347	4.63	8001	325	33.21	347	22.84	1599	328	42.92	342	19.95	8073	323	33.15	345	26.20	1698	325	46.83	345	22.82
334	4.58	347	4.92	7752	329	32.17	345	25.31	1811	324	53.09	343	22.98	7165	327	27.80	343	24.35	1731	329	50.22	340	23.45
335	4.85	343	5.07	7038	328	29.66	339	23.98	1697	331	49.92	347	21.00	7301	328	28.38	341	25.02	1701	335	47.66	344	23.01
332	4.68	345	4.90	7318	327	30.68	343	24.69	1987	326	55.22	341	23.46	7274	326	30.19	344	24.99	1826	326	54.33	342	23.48
320	4.39	345	4.36	8234	317	33.70	349	26.29	2026	322	57.64	341	22.12	7142	319	32.60	340	25.48	2155	317	61.60	342	27.36
322	4.36	341	4.53	7476	320	31.93	347	24.07	1884	321	55.42	348	23.94	7457	317	28.94	347	23.25	2102	326	49.35	349	24.75
326	4.22	351	5.01	7973	325	34.70	340	24.82	1606	325	37.84	343	18.81	7174	324	30.19	345	23.67	1745	322	47.52	347	23.69
334	4.60	345	4.64	5605	323	23.86	348	19.87	1578	322	45.71	347	21.03	7935	324	31.80	345	25.37	1905	325	54.51	347	26.15
332	4.40	344	4.82	7936	328	32.09	344	23.52	1576	327	35.71	345	17.00	6626	327	30.26	341	21.66	2024	329	56.98	349	25.30
326	4.40	346	4.34	7805	325	30.91	349	23.67	2076	328	57.73	344	24.90	6104	324	27.10	345	21.37	1814	328	42.71	347	23.36
329	4.17	344	4.93	7341	327	34.51	341	26.22	1958	329	54.30	342	24.47	7674	324	33.19	338	23.70	1916	326	51.66	348	23.10
324	4.53	346	4.51	7544	319	30.98	342	22.94	1731	325	49.47	342	21.57	7882	323	33.19	344	26.16	2048	320	59.02	345	25.24
330	4.25	349	5.08	7323	323	33.89	349	24.14	1958	325	54.45	346	22.18	7786	321	34.62	340	25.09	2127	315	54.42	349	25.01
328	4.33	346	5.00	7490	325	31.77	343	26.03	1873	322	52.39	346	22.10	6848	326	30.46	346	27.40	1560	317	46.97	349	20.29
330	5.08	343	5.55	8558	328	36.39	344	27.93	1696	329	48.62	347	23.50	7799	326	32.46	346	26.58	1888	332	57.74	346	24.40
324	4.35	350	4.58	7454	317	32.30	341	23.76	1234	322	33.68	344	16.67	7665	322	30.44	345	26.33	1446	328	34.42	346	16.81
328	4.32	350	5.78	6144	327	30.42	349	20.88	1268	331	31.34	344	17.53	5869	322	28.72	342	21.54	1143	325	29.08	346	16.01
336	4.72	339	4.21	5865	326	27.66	345	20.32	1102	334	29.67	347	15.36	6038	329	27.63	347	20.20	1320	333	36.27	346	19.32
334	4.66	349	4.77	8018	333	34.15	346	24.81	1764	335	46.47	346	22.01	7919	331	32.20	347	24.44	1985	334	58.21	349	24.45
333	4.17	345	5.23	7403	329	32.18	349	24.51	1834	333	52.08	346	22.31	8318	332	32.22	345	26.48	1737	328	46.09	346	21.42
333	4.86	347	4.53	8110	330	34.84	348	28.13	1784	330	47.64	345	21.64	6650	328	27.91	345	23.34	1881	330	56.06	349	24.88
330	4.32	353	5.03	7343	327	31.60	348	23.85	1839	331	31.69	348	15.29	7457	320	32.88	348	24.28	1695	322	46.89	348	25.31
320	4.47	350	4.31	7934	322	30.98	346	25.87	1770	323	48.88	346	22.54	7442	318	32.68	346	25.03	1869	324	54.06	347	22.80
326	3.95	350	4.45	7488	331	33.46	350	24.21	1912	328	55.75	343	24.28	7809	328	34.51	347	25.80	1968	330	58.65	346	24.84
325	4.40	339	4.36	7622	322	36.27	344	24.69	1952	321	55.05	349	23.38	7274	319	30.81	348	23.16	1524	320	41.70	349	21.23
327	4.09	349	4.07	7568	323	32.69	354	26.20	2056	325	53.69	346	26.08	7683	324	32.79	346	25.72	1744	321	44.21	344	23.43
328	4.75	346	5.45	8760	326	36.02	344	28.79	1582	331	44.23	347	20.08	7827	326	35.25	348	26.45	2065	328	58.29	347	27.16
335	4.87	344	5.18	7545	327	30.40	348	25.57	2251	327	58.68	346	23.44	6795	329	31.02	345	21.75	2029	325	58.94	352	23.00
