332	4.27	352	3.78	6935	324	28.10	351	23.06	1594	330	48.29	352	19.92	6690	326	26.61	347	22.74	1859	327	51.24	354	25.57
338	4.41	356	3.82	7514	333	28.81	348	23.86	1172	336	25.01	350	13.80	5156	333	24.98	352	20.28	1171	336	29.73	352	17.00
342	4.09	355	4.65	5477	336	25.03	347	18.97	1412	341	38.07	353	17.19	5384	340	19.88	348	15.77	1299	337	32.57	355	16.49
342	4.13	354	4.37	5700	334	25.79	354	19.12	1280	334	35.79	352	15.59	6665	335	26.23	354	20.84	1788	333	48.93	350	23.05
342	3.85	356	4.59	7622	340	30.87	360	23.92	1907	337	51.35	353	23.35	6421	335	28.55	356	22.90	1905	340	55.78	352	26.47
341	4.81	352	4.93	7608	339	29.09	361	23.63	1769	344	47.39	353	23.06	6505	336	26.86	349	21.25	1736	340	44.63	354	22.75
344	4.36	356	4.93	6784	335	28.04	354	23.59	1700	341	43.92	351	20.90	6683	335	29.70	354	22.61	1480	340	35.12	356	21.39
338	4.05	357	4.60	7217	329	29.31	352	24.15	1399	335	40.66	353	18.89	7363	331	30.15	355	23.88	1528	337	49.93	353	22.05
330	4.70	356	4.68	8257	329	32.64	356	26.38	1587	328	46.75	356	20.48	5365	325	24.66	360	20.77	1853	327	50.58	354	23.99
332	5.26	354	5.27	7380	326	31.23	358	23.51	1875	324	55.26	356	22.49	7692	324	28.41	358	25.48	1577	329	47.49	355	22.19
336	5.26	361	4.49	6673	329	29.22	354	23.32	1716	330	52.82	350	20.58	6637	329	29.04	354	23.04	1535	336	51.49	353	22.17
340	4.52	356	4.50	6362	338	26.52	353	21.05	1535	342	45.21	354	20.76	6415	337	27.23	354	23.59	1701	341	53.01	357	23.95
331	4.57	350	4.53	6936	336	28.32	353	22.61	1837	339	51.05	354	23.56	6609	337	28.41	351	23.25	1702	338	43.55	350	22.91
326	3.95	355	5.38	7722	325	30.10	355	24.67	1669	324	41.13	350	22.34	7686	320	33.12	353	24.17	1950	321	51.28	346	23.79
327	4.83	353	4.75	7208	328	29.38	348	25.69	1679	332	49.01	353	21.56	6901	328	31.86	358	24.99	1905	328	54.47	352	25.43
331	4.86	359	4.86	7743	329	32.95	348	22.12	1640	330	43.90	356	18.99	7759	328	31.54	356	26.43	2055	335	58.69	360	26.21
338	4.26	359	4.76	7447	332	31.58	358	25.50	1748	333	48.50	359	21.36	5595	327	23.77	354	20.07	1693	337	45.56	355	21.97
335	4.65	348	4.12	6894	324	31.66	362	23.92	1609	326	47.35	356	19.67	7023	321	29.65	356	24.64	1540	324	41.97	357	20.96
329	4.35	359	5.04	7910	324	34.58	352	23.50	1794	331	49.48	353	21.87	7341	323	31.01	355	25.00	1611	326	41.83	356	22.10
330	4.71	358	5.26	7774	321	32.11	348	25.16	1836	327	51.55	356	22.97	7994	330	33.21	355	27.32	1546	327	42.05	351	21.60
