391	2.52	338	2.98	7782	387	34.56	345	31.97	1838	380	35.21	340	49.16	6881	385	29.18	341	25.40	1586	387	40.80	359	50.66
389	2.24	325	2.01	7008	385	38.72	339	29.48	1693	382	47.20	343	51.20	6669	385	29.91	342	29.60	1641	387	36.71	360	51.64
388	1.84	348	2.11	7453	388	35.42	341	32.95	1554	384	39.54	350	53.01	7545	384	33.96	342	32.45	1843	388	32.83	346	49.21
391	2.46	338	3.66	7570	385	40.43	340	33.48	1882	377	33.97	351	53.25	7089	383	32.73	348	30.18	1622	378	37.43	368	50.16
386	2.23	351	2.78	7515	381	40.70	345	33.54	1671	374	40.73	361	51.10	6187	384	29.27	341	28.65	1739	382	35.96	353	50.25
392	2.10	343	1.84	6483	388	33.57	343	35.65	1829	387	34.08	357	50.04	7351	388	31.86	344	32.11	1670	390	35.91	349	52.89
394	2.07	333	2.74	7292	388	38.58	337	34.51	1922	386	34.49	364	51.73	6645	387	34.13	344	32.20	1708	389	41.11	366	50.57
394	2.24	346	3.28	7507	390	33.85	343	32.96	1683	390	37.31	350	52.88	7107	388	33.99	338	28.80	1638	392	40.00	350	52.33
394	2.06	339	3.70	7582	387	38.50	343	31.75	1781	392	39.44	379	49.84	7332	390	30.64	349	28.46	1637	391	38.84	365	49.56
393	2.47	342	2.84	7065	390	33.86	345	31.20	1730	391	40.39	359	52.73	6633	389	34.43	339	29.70	1794	388	36.46	363	51.65
393	1.92	352	3.30	7499	388	40.03	345	34.02	1728	393	40.04	365	51.70	7360	388	33.75	346	29.93	1739	390	38.88	360	50.27
394	2.10	352	3.62	6700	390	33.30	342	29.13	1615	389	39.78	349	51.80	6821	387	29.68	338	25.81	1657	387	36.93	361	51.53
392	2.11	352	2.38	6874	388	36.93	345	28.63	1470	389	35.69	360	48.44	6620	384	33.76	341	24.89	1749	381	40.79	357	52.41
381	2.20	336	1.83	6451	389	35.32	343	30.55	1697	391	41.18	369	51.12	6691	386	33.34	343	28.74	1608	389	40.83	375	50.23
392	1.97	347	2.75	7140	389	37.39	343	32.75	1859	387	29.96	378	49.37	6402	384	35.17	345	30.39	1702	385	34.30	375	50.00
