365	1.13	369	1.76	6525	364	12.64	372	12.36	396	365	29.39	389	46.57	7169	363	12.43	369	11.96	403	364	30.80	355	48.58
366	1.23	347	1.56	6590	359	16.91	349	13.10	402	356	32.01	367	51.21	6690	354	13.04	355	11.26	407	354	34.91	369	48.71
358	1.46	349	2.10	6614	353	15.90	358	12.61	409	365	33.42	372	47.41	7154	355	16.23	356	11.40	415	365	34.81	365	47.67
365	1.23	335	1.92	6864	350	14.77	346	12.58	417	346	34.01	362	48.54	6642	348	12.10	345	11.36	424	352	30.05	368	48.98
355	1.05	339	2.11	6752	354	13.71	356	11.06	410	361	32.35	372	48.62	6589	350	16.75	355	12.76	401	359	29.38	373	48.39
362	1.19	345	1.69	6651	358	13.84	360	12.06	411	361	30.10	360	48.11	6553	351	12.12	352	10.98	412	356	28.97	370	48.52
366	1.05	351	1.69	6628	359	13.79	362	13.95	406	366	29.19	367	48.73	6827	360	12.91	364	13.10	421	366	33.83	371	48.68
370	1.01	347	1.74	6782	365	15.40	356	12.35	396	370	33.18	375	53.26	6873	359	15.50	360	12.10	405	370	34.10	360	50.71
369	1.75	358	1.50	6609	362	14.38	361	12.30	418	369	36.50	376	52.59	6911	358	13.43	363	11.49	411	367	35.45	382	47.32
368	1.32	380	1.91	6646	358	15.44	369	12.29	412	367	34.09	373	48.02	7318	356	13.64	366	11.37	406	366	32.31	372	48.53
369	1.70	348	2.18	6830	361	13.72	369	12.86	416	367	31.26	383	47.49	6668	360	13.71	366	12.09	413	368	30.93	365	47.28
367	1.10	361	1.74	6651	367	12.54	367	11.68	406	367	30.45	373	47.98	6635	356	10.84	363	11.91	404	365	31.68	372	48.48
368	2.02	352	1.91	6803	364	15.06	370	12.10	412	366	30.49	380	48.75	6690	361	12.51	368	10.09	410	360	30.20	375	48.83
367	1.50	355	1.46	6556	357	13.92	371	12.28	392	363	29.82	376	48.27	6743	356	13.49	369	11.06	393	364	30.40	366	50.75
369	1.46	351	1.73	6493	363	15.90	374	12.58	393	362	34.05	377	51.89	6405	357	15.00	370	11.87	397	370	31.15	374	47.72
372	1.49	354	2.01	6556	362	15.41	373	12.84	400	369	31.33	374	48.62	6764	368	12.71	356	10.98	400	370	31.82	360	49.11
373	1.05	354	2.09	6516	363	16.14	363	12.28	385	367	31.61	356	47.39	6573	362	15.52	364	11.12	396	365	29.79	379	47.83
368	1.64	380	2.11	6709	361	13.87	370	11.90	403	370	30.01	359	48.94	6572	365	11.52	364	11.05	390	355	30.23	363	48.40
360	1.18	356	1.74	6720	357	14.75	365	12.14	401	369	31.87	363	47.64	6728	358	12.97	367	11.60	385	370	29.16	366	48.02
