411	1.10	423	2.10	6479	397	13.51	440	10.90	369	399	32.34	465	51.34	5899	389	12.70	442	11.64	379	396	37.27	472	51.56
405	1.56	442	2.24	6376	397	13.81	448	12.69	370	415	31.56	474	52.24	6347	420	12.72	444	11.56	323	425	28.01	465	52.20
429	1.33	450	1.98	6241	421	14.90	441	11.38	318	425	28.22	466	51.54	6316	421	13.59	434	11.12	312	427	27.23	474	48.85
421	1.65	456	2.20	6263	403	14.91	459	11.88	331	420	31.04	473	48.22	6307	413	12.80	432	10.43	307	420	26.46	475	51.90
412	1.55	435	2.03	6511	405	15.28	448	12.67	326	422	27.01	460	52.40	6178	410	12.07	438	11.33	319	423	28.58	461	51.60
422	1.50	433	2.03	6297	415	12.51	435	13.14	319	422	27.57	461	50.49	6240	415	13.17	455	10.07	362	421	31.62	478	51.24
409	1.28	427	2.25	6527	393	13.81	444	12.54	346	422	30.12	477	51.57	6373	407	13.94	452	11.40	351	428	29.86	470	51.93
425	1.60	453	2.24	6415	414	14.08	447	13.11	354	418	29.86	459	52.44	6528	390	13.86	447	12.54	364	396	31.41	465	52.46
404	1.15	439	2.21	6423	393	15.99	441	12.15	360	417	29.61	468	51.05	6447	407	11.03	445	10.07	357	426	29.01	468	48.65
421	1.64	447	2.40	6408	421	11.35	452	11.90	344	422	24.45	471	52.43	6472	413	9.46	459	10.66	354	424	29.63	478	52.57
416	0.87	429	2.12	6548	421	11.95	448	12.69	354	415	29.24	476	52.07	6573	404	10.00	433	10.28	352	401	29.53	477	50.82
404	1.42	451	2.06	6339	409	11.89	450	10.95	352	425	30.02	462	51.63	6458	415	8.78	441	10.93	370	426	30.83	463	51.71
426	1.15	436	2.34	6372	420	12.48	460	12.88	353	416	28.24	477	51.52	6476	411	10.25	435	8.74	335	428	27.57	475	52.15
414	1.33	441	2.12	6779	404	15.08	443	14.26	352	411	26.97	470	48.73	6559	400	8.75	450	10.71	349	412	29.38	463	50.83
418	1.32	456	1.93	6477	409	14.43	437	11.93	359	427	30.04	478	48.92	6513	418	10.73	443	10.33	350	426	31.26	478	48.02
416	1.59	447	1.92	6506	419	12.81	451	11.75	351	428	26.34	472	51.95	6307	417	10.17	459	10.13	353	428	31.88	464	50.40
423	1.15	428	2.12	6366	418	10.79	449	11.63	350	415	28.20	458	52.06	6376	409	10.32	434	9.11	355	420	28.82	477	50.87
412	1.60	442	1.89	6398	402	12.90	452	12.53	357	410	28.95	470	51.51	6547	394	10.50	434	10.29	359	403	30.24	464	51.21
415	1.14	446	1.88	6488	413	12.43	447	13.89	357	413	27.25	483	50.80	6371	414	11.46	444	11.17	353	417	28.42	459	51.74
421	1.77	446	2.01	6436	407	12.49	445	13.68	357	420	30.26	465	51.74	6489	415	10.29	445	10.90	341	419	27.68	469	52.59
417	1.32	455	2.36	6318	405	12.85	444	13.10	343	418	28.83	489	48.04	6386	393	10.01	443	10.76	362	404	28.44	475	52.22
416	1.14	448	2.28	6373	409	12.65	445	12.05	351	411	27.78	462	52.59	6428	396	9.65	442	10.96	362	404	30.67	471	52.21
411	1.23	434	1.74	6517	411	13.55	446	12.08	350	417	29.24	451	53.06	6530	396	10.25	450	10.16	353	403	29.16	455	50.99
420	1.14	442	1.64	6472	421	13.60	449	12.54	350	424	27.74	451	49.45	6389	412	10.67	437	10.57	361	423	30.18	463	50.61
411	1.31	445	2.19	6340	394	13.94	446	12.46	343	402	27.46	461	52.75	6498	389	9.38	447	10.67	349	399	29.84	454	51.37
427	1.13	432	2.45	6463	417	12.04	448	12.67	357	423	29.20	454	50.83	6369	411	9.30	449	12.33	353	421	30.40	453	50.09
425	1.37	442	1.42	6294	422	11.79	463	13.74	358	433	29.77	455	49.59	6379	413	9.27	456	12.20	341	421	27.53	441	52.56
402	1.18	436	1.70	6397	408	11.70	462	14.03	358	405	27.74	458	51.34	6543	394	9.21	444	9.58	346	403	26.61	460	52.16
407	1.55	456	1.41	6324	397	12.73	446	12.69	339	411	27.57	445	51.71	6545	413	9.66	460	9.85	349	428	27.63	447	52.16
435	1.46	444	2.16	6427	426	11.74	463	12.45	356	414	28.90	461	52.95	6378	399	9.45	438	11.55	342	405	28.52	460	52.90
416	1.51	450	1.81	6350	408	9.31	452	11.79	357	418	29.56	441	52.19	6583	418	9.58	451	10.58	356	425	29.57	468	50.99
411	1.18	448	2.47	6311	408	11.57	442	12.59	424	401	35.11	484	51.51	6412	393	8.39	446	11.32	337	399	27.04	447	52.69
